,time,x_5s,y_5s,z_5s
38611,2019-11-15 04:02:21,0.01953125,-0.0015625,-1.0
38615,2019-11-15 04:02:22,0.01953125,0.0,-1.0
38619,2019-11-15 04:02:24,0.01953125,0.0,-1.0
38623,2019-11-15 04:02:25,0.01953125,0.0,-1.0
38627,2019-11-15 04:02:26,0.01953125,0.0,-1.0
38631,2019-11-15 04:02:27,0.01953125,0.0,-0.99765625
38635,2019-11-15 04:02:28,0.01953125,0.0,-0.99765625
38645,2019-11-15 04:02:32,0.01953125,0.0,-0.99765625
38649,2019-11-15 04:02:33,0.01953125,0.0,-0.99765625
38653,2019-11-15 04:02:35,0.0171875,0.0,-0.99765625
38660,2019-11-15 04:02:37,0.0171875,0.0,-0.99765625
38664,2019-11-15 04:02:38,0.0171875,0.0,-0.99765625
38668,2019-11-15 04:02:39,0.0171875,0.0,-0.99765625
38671,2019-11-15 04:02:41,0.0171875,0.0,-0.99765625
38675,2019-11-15 04:02:42,0.01953125,-0.0015625,-0.99765625
38679,2019-11-15 04:02:43,0.01953125,-0.0015625,-1.0
38683,2019-11-15 04:02:44,0.01953125,-0.0015625,-1.0
38686,2019-11-15 04:02:46,0.01953125,-0.0015625,-1.0
38690,2019-11-15 04:02:47,0.01953125,-0.0015625,-1.0
38694,2019-11-15 04:02:48,0.01953125,0.0,-0.99765625
38698,2019-11-15 04:03:02,0.01953125,0.0,-0.99765625
38701,2019-11-15 04:03:04,0.01953125,0.0,-0.99765625
38705,2019-11-15 04:03:05,0.01953125,0.0,-0.99765625
38709,2019-11-15 04:03:07,0.01953125,0.0,-0.99765625
38713,2019-11-15 04:03:09,0.01953125,-0.0015625,-1.0
38717,2019-11-15 04:03:10,0.01953125,-0.0015625,-1.0
38720,2019-11-15 04:03:11,0.01953125,-0.0015625,-1.0
38727,2019-11-15 04:03:15,0.01953125,-0.0015625,-1.0
38731,2019-11-15 04:03:16,0.01953125,-0.0015625,-1.0
38735,2019-11-15 04:03:17,0.01953125,0.0,-1.0
38738,2019-11-15 04:03:18,0.01953125,0.0,-1.0
38742,2019-11-15 04:03:19,0.01953125,0.0,-1.0
38746,2019-11-15 04:03:21,0.01953125,0.0,-1.0
38750,2019-11-15 04:03:23,0.01953125,0.0,-0.99765625
38752,2019-11-15 04:03:24,0.01953125,0.0,-0.99765625
38755,2019-11-15 04:03:26,0.01953125,0.0,-0.99765625
38758,2019-11-15 04:03:28,0.01953125,0.0,-0.99765625
38761,2019-11-15 04:03:29,0.01953125,0.0,-0.99765625
38765,2019-11-15 04:03:30,0.01953125,0.0,-1.0
38769,2019-11-15 04:03:31,0.01953125,0.0,-1.0
38773,2019-11-15 04:03:33,0.01953125,0.0,-1.0
38777,2019-11-15 04:03:34,0.01953125,0.0,-0.99765625
38784,2019-11-15 04:03:38,0.01953125,0.0,-0.99765625
38788,2019-11-15 04:03:40,0.01953125,0.0,-0.99765625
38792,2019-11-15 04:03:42,0.01953125,0.0,-0.99765625
38796,2019-11-15 04:03:43,0.01953125,0.0,-0.99765625
38800,2019-11-15 04:03:44,0.01953125,0.0,-1.0
38804,2019-11-15 04:03:46,0.01953125,0.0,-1.0
38806,2019-11-15 04:03:47,0.0171875,0.0,-1.0
38810,2019-11-15 04:03:49,0.0171875,0.0,-1.0
38814,2019-11-15 04:03:51,0.0171875,0.0,-1.0
38818,2019-11-15 04:03:52,0.0171875,-0.0015625,-1.0
38820,2019-11-15 04:03:53,0.0171875,-0.0015625,-1.0
38823,2019-11-15 04:03:55,0.01953125,-0.0015625,-1.0
38827,2019-11-15 04:03:57,0.01953125,-0.0015625,-1.0
38831,2019-11-15 04:03:59,0.01953125,-0.0015625,-1.0
38837,2019-11-15 04:04:00,0.01953125,0.0,-1.0
38841,2019-11-15 04:04:02,0.01953125,0.0,-1.0
38845,2019-11-15 04:04:04,0.01953125,0.0,-1.0
38848,2019-11-15 04:04:05,0.01953125,0.0,-1.0
38851,2019-11-15 04:04:06,0.01953125,0.0,-1.0
38855,2019-11-15 04:04:08,0.01953125,0.0,-1.0
38861,2019-11-15 04:04:10,0.01953125,0.0,-1.0
38865,2019-11-15 04:04:12,0.01953125,-0.0015625,-1.0
38869,2019-11-15 04:04:14,0.0171875,-0.0015625,-1.0
38872,2019-11-15 04:04:15,0.0171875,-0.0015625,-1.0
38876,2019-11-15 04:04:17,0.0171875,-0.0015625,-1.0
38882,2019-11-15 04:04:19,0.0171875,-0.0015625,-1.0
38886,2019-11-15 04:04:21,0.0171875,0.0,-1.0
38889,2019-11-15 04:04:22,0.01953125,0.0,-1.0
38893,2019-11-15 04:04:23,0.01953125,0.0,-1.0
38896,2019-11-15 04:04:24,0.01953125,0.0,-1.0
38900,2019-11-15 04:04:25,0.01953125,0.0,-1.0
38904,2019-11-15 04:04:27,0.01953125,0.0,-1.0
38908,2019-11-15 04:04:28,0.01953125,0.0,-1.0
38912,2019-11-15 04:04:29,0.01953125,0.0,-1.0
38916,2019-11-15 04:04:30,0.01953125,0.0,-1.0
38919,2019-11-15 04:04:32,0.01953125,0.0,-1.0
38923,2019-11-15 04:04:33,0.01953125,-0.0015625,-1.0
38927,2019-11-15 04:04:34,0.0171875,-0.0015625,-1.0
38931,2019-11-15 04:04:35,0.0171875,-0.0015625,-1.0
38935,2019-11-15 04:04:37,0.0171875,-0.0015625,-1.0
38939,2019-11-15 04:04:38,0.0171875,-0.0015625,-1.0
38942,2019-11-15 04:04:39,0.0171875,0.0,-1.0
38946,2019-11-15 04:04:40,0.02109375,0.0,-1.0
38950,2019-11-15 04:04:41,0.02109375,0.0,-1.0
38954,2019-11-15 04:04:43,0.02109375,0.0,-1.0
38958,2019-11-15 04:04:44,0.02109375,0.0,-1.0
38962,2019-11-15 04:04:45,0.02109375,-0.0015625,-1.0
38965,2019-11-15 04:04:47,0.01953125,-0.0015625,-1.0
38968,2019-11-15 04:04:48,0.01953125,-0.0015625,-1.0
38972,2019-11-15 04:04:49,0.01953125,-0.0015625,-1.0
38976,2019-11-15 04:04:50,0.01953125,-0.0015625,-1.0
38980,2019-11-15 04:04:52,0.01953125,0.0,-1.0
38984,2019-11-15 04:04:53,0.01953125,0.0,-0.99765625
38988,2019-11-15 04:04:55,0.01953125,0.0,-0.99765625
38992,2019-11-15 04:04:56,0.01953125,0.0,-0.99765625
38996,2019-11-15 04:04:57,0.01953125,0.0,-0.99765625
39000,2019-11-15 04:04:59,0.01953125,0.0,-0.9953125
39004,2019-11-15 04:05:00,0.01953125,0.0,-0.99765625
39007,2019-11-15 04:05:01,0.01953125,0.0,-0.99765625
39011,2019-11-15 04:05:03,0.01953125,0.0,-0.99765625
39015,2019-11-15 04:05:04,0.01953125,0.0,-0.99765625
39019,2019-11-15 04:05:06,0.01953125,0.0,-1.0
39023,2019-11-15 04:05:07,0.01953125,0.0,-1.0
39026,2019-11-15 04:05:08,0.01953125,0.0,-1.0
39029,2019-11-15 04:05:23,0.01953125,0.0,-1.0
39036,2019-11-15 04:05:25,0.01953125,0.0,-1.0
39040,2019-11-15 04:05:26,0.01953125,-0.0015625,-1.0
39044,2019-11-15 04:05:28,0.01953125,-0.0015625,-1.0
39048,2019-11-15 04:05:29,0.01953125,-0.0015625,-1.0
39052,2019-11-15 04:05:30,0.01953125,-0.0015625,-1.0
39055,2019-11-15 04:05:32,0.01953125,-0.0015625,-1.0
39059,2019-11-15 04:05:33,0.01953125,0.0,-1.0
39063,2019-11-15 04:05:34,0.01953125,-0.0015625,-1.0
39065,2019-11-15 04:05:35,0.01953125,-0.0015625,-1.0
39069,2019-11-15 04:05:37,0.01953125,-0.0015625,-0.99765625
39072,2019-11-15 04:05:38,0.01953125,-0.003125,-0.99765625
39076,2019-11-15 04:05:39,0.01953125,-0.003125,-0.99765625
39080,2019-11-15 04:05:41,0.01953125,-0.0015625,-0.99765625
39084,2019-11-15 04:05:42,0.01953125,-0.0015625,-0.9953125
39087,2019-11-15 04:05:44,0.01953125,-0.0015625,-0.99765625
39091,2019-11-15 04:05:45,0.01953125,-0.0015625,-0.99765625
39093,2019-11-15 04:05:46,0.01953125,-0.0015625,-0.99765625
39097,2019-11-15 04:05:48,0.01953125,-0.0015625,-0.9953125
39101,2019-11-15 04:05:49,0.01953125,-0.0015625,-0.99765625
39105,2019-11-15 04:05:51,0.02109375,-0.0015625,-0.99765625
39108,2019-11-15 04:05:52,0.02109375,0.0,-0.99765625
39111,2019-11-15 04:05:53,0.02109375,0.0,-0.99765625
39114,2019-11-15 04:05:54,0.02109375,0.0,-1.0
39118,2019-11-15 04:05:56,0.02109375,0.0,-1.0
39122,2019-11-15 04:05:58,0.01953125,-0.0015625,-1.0
39124,2019-11-15 04:05:59,0.01953125,-0.0015625,-1.0
39128,2019-11-15 04:06:00,0.01953125,-0.003125,-1.0
39132,2019-11-15 04:06:01,0.01953125,-0.003125,-1.0
39136,2019-11-15 04:06:03,0.01953125,-0.003125,-1.0
39140,2019-11-15 04:06:04,0.01953125,-0.0015625,-1.0
39144,2019-11-15 04:06:06,0.01953125,-0.0015625,-0.99765625
39148,2019-11-15 04:06:07,0.01953125,0.0,-0.99765625
39152,2019-11-15 04:06:08,0.01953125,0.0,-0.99765625
39156,2019-11-15 04:06:10,0.0171875,0.0,-0.9953125
39160,2019-11-15 04:06:11,0.0171875,0.0,-0.9953125
39163,2019-11-15 04:06:12,0.0171875,0.0,-0.99765625
39166,2019-11-15 04:06:13,0.0171875,0.0,-0.99765625
39169,2019-11-15 04:06:14,0.0171875,0.0,-0.99765625
39173,2019-11-15 04:06:15,0.01953125,0.0,-0.99765625
39177,2019-11-15 04:06:17,0.01953125,0.0,-0.99765625
39181,2019-11-15 04:06:19,0.01953125,0.0,-0.99765625
39185,2019-11-15 04:06:20,0.01953125,0.0,-0.99765625
39189,2019-11-15 04:06:21,0.01953125,0.0,-0.99765625
39192,2019-11-15 04:06:22,0.01953125,0.0,-1.0
39198,2019-11-15 04:06:25,0.01953125,-0.0015625,-1.0
39202,2019-11-15 04:06:26,0.01953125,-0.0015625,-1.0
39205,2019-11-15 04:06:27,0.01953125,-0.0015625,-1.0
39209,2019-11-15 04:06:28,0.01953125,-0.0015625,-1.0
39213,2019-11-15 04:06:30,0.01953125,-0.0015625,-1.0
39217,2019-11-15 04:06:31,0.01953125,0.0,-1.0
39221,2019-11-15 04:06:33,0.02109375,0.0,-1.0
39225,2019-11-15 04:06:34,0.02109375,0.0,-1.0
39228,2019-11-15 04:06:35,0.02109375,0.0,-1.0
39232,2019-11-15 04:06:36,0.02109375,0.0,-1.0
39239,2019-11-15 04:06:39,0.02109375,-0.0015625,-1.0
39243,2019-11-15 04:06:40,0.01953125,-0.0015625,-1.0
39247,2019-11-15 04:06:42,0.01953125,-0.0015625,-1.0
39250,2019-11-15 04:06:43,0.01953125,-0.0015625,-1.0
39253,2019-11-15 04:06:44,0.01953125,-0.0015625,-1.0
39257,2019-11-15 04:06:45,0.01953125,0.0,-1.0
39261,2019-11-15 04:06:46,0.01953125,0.0,-1.0
39265,2019-11-15 04:06:48,0.01953125,0.0,-1.0
39269,2019-11-15 04:06:50,0.01953125,0.0,-1.0
39273,2019-11-15 04:06:51,0.01953125,0.0,-1.0
39277,2019-11-15 04:06:52,0.01953125,0.0,-1.0
39280,2019-11-15 04:06:53,0.01953125,-0.0015625,-1.0
39283,2019-11-15 04:06:55,0.01953125,-0.0015625,-1.0
39287,2019-11-15 04:06:57,0.01953125,-0.0015625,-1.0
39291,2019-11-15 04:06:58,0.01953125,-0.003125,-1.0
39295,2019-11-15 04:07:00,0.01953125,-0.003125,-1.0
39302,2019-11-15 04:07:03,0.01953125,-0.003125,-1.0
39306,2019-11-15 04:07:04,0.01953125,-0.003125,-1.0
39310,2019-11-15 04:07:06,0.01953125,-0.003125,-1.0
39313,2019-11-15 04:07:07,0.01953125,-0.0015625,-1.0
39317,2019-11-15 04:07:09,0.01953125,-0.0015625,-1.0
39321,2019-11-15 04:07:10,0.01953125,0.0,-1.0
39325,2019-11-15 04:07:12,0.01953125,0.0,-1.0
39328,2019-11-15 04:07:13,0.0171875,-0.0015625,-1.0
39332,2019-11-15 04:07:14,0.0171875,-0.0015625,-1.0
39336,2019-11-15 04:07:16,0.0171875,-0.0015625,-1.0
39339,2019-11-15 04:07:17,0.0171875,-0.0015625,-1.0
39343,2019-11-15 04:07:19,0.0171875,-0.003125,-1.0
39347,2019-11-15 04:07:20,0.01953125,-0.003125,-1.0
39350,2019-11-15 04:07:22,0.01953125,-0.003125,-1.0
39354,2019-11-15 04:07:23,0.01953125,-0.003125,-1.0
39357,2019-11-15 04:07:24,0.01953125,-0.003125,-1.0
39361,2019-11-15 04:07:26,0.01953125,-0.0015625,-1.0
39365,2019-11-15 04:07:27,0.01953125,0.0,-1.0
39369,2019-11-15 04:07:28,0.01953125,0.0,-1.0
39373,2019-11-15 04:07:29,0.01953125,-0.0015625,-1.0
39377,2019-11-15 04:07:30,0.01953125,-0.0015625,-1.0
39379,2019-11-15 04:07:32,0.01953125,-0.0015625,-0.99765625
39383,2019-11-15 04:07:33,0.01953125,-0.0015625,-0.99765625
39387,2019-11-15 04:07:34,0.01953125,-0.0015625,-0.99765625
39391,2019-11-15 04:07:36,0.01953125,0.0,-0.99765625
39395,2019-11-15 04:07:37,0.01953125,-0.0015625,-0.99765625
39399,2019-11-15 04:07:39,0.01953125,-0.0015625,-1.0
39402,2019-11-15 04:07:41,0.01953125,-0.003125,-1.0
39405,2019-11-15 04:07:42,0.01953125,-0.003125,-1.0
39408,2019-11-15 04:07:43,0.01953125,-0.003125,-1.0
39412,2019-11-15 04:07:45,0.01953125,-0.0015625,-1.0
39416,2019-11-15 04:07:46,0.01953125,-0.0015625,-1.0
39420,2019-11-15 04:07:47,0.01953125,0.0,-1.0
39424,2019-11-15 04:07:48,0.01953125,0.0,-1.0
39428,2019-11-15 04:07:49,0.01953125,0.0,-1.0
39432,2019-11-15 04:07:51,0.01953125,0.0,-1.0
39436,2019-11-15 04:07:53,0.01953125,0.0,-1.0
39440,2019-11-15 04:07:55,0.01953125,0.0,-1.0
39443,2019-11-15 04:07:56,0.01953125,0.0,-1.0
39446,2019-11-15 04:07:57,0.01953125,0.0,-1.0
39450,2019-11-15 04:07:58,0.01953125,0.0,-1.0
39453,2019-11-15 04:07:59,0.01953125,0.0,-1.0
39457,2019-11-15 04:08:01,0.01953125,0.0,-1.0
39461,2019-11-15 04:08:03,0.01953125,0.0,-1.0
39464,2019-11-15 04:08:04,0.01953125,0.0,-1.0
39468,2019-11-15 04:08:06,0.01953125,0.0,-1.0
39472,2019-11-15 04:08:07,0.01953125,0.0,-1.0
39475,2019-11-15 04:08:08,0.01953125,0.0,-1.0
39479,2019-11-15 04:08:10,0.01953125,0.0,-0.99765625
39481,2019-11-15 04:08:11,0.01953125,-0.0015625,-0.99765625
39485,2019-11-15 04:08:13,0.01953125,-0.0015625,-0.99765625
39488,2019-11-15 04:08:14,0.01953125,-0.0015625,-0.99765625
39492,2019-11-15 04:08:15,0.01953125,-0.0015625,-0.99765625
39496,2019-11-15 04:08:17,0.01953125,-0.0015625,-1.0
39500,2019-11-15 04:08:18,0.01953125,-0.0015625,-1.0
39504,2019-11-15 04:08:19,0.01953125,-0.0015625,-1.0
39508,2019-11-15 04:08:21,0.01953125,-0.003125,-1.0
39512,2019-11-15 04:08:23,0.01953125,-0.003125,-1.0
39516,2019-11-15 04:08:24,0.01953125,-0.003125,-1.0
39520,2019-11-15 04:08:25,0.01953125,-0.0015625,-1.0
39524,2019-11-15 04:08:27,0.01953125,-0.0015625,-1.0
39527,2019-11-15 04:08:28,0.0171875,0.0,-1.0
39531,2019-11-15 04:08:30,0.0171875,0.0,-1.0
39535,2019-11-15 04:08:32,0.0171875,0.0,-1.0
39539,2019-11-15 04:08:33,0.0171875,0.0,-1.0
39542,2019-11-15 04:08:34,0.0171875,0.0,-1.0
39546,2019-11-15 04:08:35,0.01953125,0.0,-1.0
39550,2019-11-15 04:08:37,0.01953125,0.0,-1.0
39554,2019-11-15 04:08:38,0.01953125,-0.0015625,-1.0
39558,2019-11-15 04:08:40,0.01953125,-0.0015625,-1.0
39562,2019-11-15 04:08:41,0.01953125,-0.0015625,-1.0
39566,2019-11-15 04:08:42,0.01953125,-0.0015625,-1.0
39570,2019-11-15 04:08:43,0.01953125,-0.0015625,-1.0
39574,2019-11-15 04:08:45,0.01953125,0.0,-1.0
39578,2019-11-15 04:08:46,0.01953125,0.0,-1.0
39581,2019-11-15 04:08:47,0.01953125,0.0,-1.0
39584,2019-11-15 04:08:49,0.01953125,0.0,-1.0
39591,2019-11-15 04:08:53,0.01953125,0.0,-1.0
39595,2019-11-15 04:08:54,0.01953125,0.0,-1.0
39599,2019-11-15 04:08:56,0.01953125,0.0,-1.0
39603,2019-11-15 04:08:57,0.01953125,0.0,-1.0
39607,2019-11-15 04:08:59,0.01953125,0.0,-1.0
39613,2019-11-15 04:09:02,0.01953125,0.0,-1.0
39617,2019-11-15 04:09:03,0.0171875,0.0,-1.0
39621,2019-11-15 04:09:04,0.0171875,0.0,-1.0
39625,2019-11-15 04:09:05,0.0171875,0.0,-1.0
39629,2019-11-15 04:09:07,0.0171875,0.0,-1.0
39633,2019-11-15 04:09:09,0.0171875,0.0,-1.0
39637,2019-11-15 04:09:10,0.01953125,0.0,-0.99765625
39641,2019-11-15 04:09:11,0.01953125,0.0,-0.99765625
39645,2019-11-15 04:09:12,0.01953125,0.0,-0.99765625
39648,2019-11-15 04:09:14,0.01953125,0.0,-0.99765625
39652,2019-11-15 04:09:15,0.01953125,0.0,-0.99765625
39654,2019-11-15 04:09:16,0.01953125,0.0,-1.0
39655,2019-11-15 04:09:17,0.01953125,-0.0015625,-1.0
39658,2019-11-15 04:09:18,0.01953125,-0.0015625,-1.0
39661,2019-11-15 04:09:19,0.01953125,-0.0015625,-0.99765625
39665,2019-11-15 04:09:20,0.01953125,-0.0015625,-0.99765625
39666,2019-11-15 04:09:21,0.01953125,-0.0015625,-0.99765625
39673,2019-11-15 04:09:24,0.0171875,0.0,-0.99765625
39677,2019-11-15 04:09:25,0.0171875,0.0,-0.99765625
39681,2019-11-15 04:09:26,0.0171875,0.0,-1.0
39685,2019-11-15 04:09:27,0.0171875,0.0,-0.99765625
39689,2019-11-15 04:09:29,0.0171875,0.0,-0.99765625
39693,2019-11-15 04:09:30,0.01953125,0.0,-0.99765625
39697,2019-11-15 04:09:31,0.01953125,0.0,-0.99765625
39701,2019-11-15 04:09:33,0.01953125,0.0,-0.9953125
39704,2019-11-15 04:09:34,0.01953125,0.0,-0.99765625
39708,2019-11-15 04:09:35,0.01953125,-0.0015625,-0.99765625
39712,2019-11-15 04:09:36,0.0171875,-0.0015625,-0.99765625
39716,2019-11-15 04:09:38,0.0171875,-0.003125,-0.99765625
39718,2019-11-15 04:09:39,0.0171875,-0.003125,-1.0
39725,2019-11-15 04:09:43,0.0171875,-0.003125,-1.0
39729,2019-11-15 04:09:44,0.0171875,-0.0015625,-1.0
39733,2019-11-15 04:09:45,0.01953125,-0.0015625,-1.0
39736,2019-11-15 04:09:46,0.01953125,0.0,-1.0
39739,2019-11-15 04:09:51,0.01953125,-0.0015625,-1.0
39743,2019-11-15 04:09:52,0.01953125,-0.0015625,-1.0
39747,2019-11-15 04:09:53,0.01953125,-0.0015625,-1.0
39751,2019-11-15 04:09:54,0.01953125,-0.0015625,-1.0
39755,2019-11-15 04:09:55,0.01953125,-0.0015625,-1.0
39758,2019-11-15 04:09:57,0.01953125,0.0,-1.0
39762,2019-11-15 04:09:58,0.01953125,0.0,-1.0
39766,2019-11-15 04:09:59,0.01953125,0.0,-1.0
39770,2019-11-15 04:10:01,0.01953125,0.0,-1.0
39773,2019-11-15 04:10:02,0.01953125,0.0,-1.0
39777,2019-11-15 04:10:03,0.01953125,0.0,-1.0
39780,2019-11-15 04:10:05,0.01953125,0.0,-1.0
39784,2019-11-15 04:10:06,0.02109375,0.0,-1.0
39788,2019-11-15 04:10:07,0.02109375,0.0,-1.0
39792,2019-11-15 04:10:08,0.02109375,0.0,-1.0
39795,2019-11-15 04:10:10,0.02109375,0.0,-1.0
39799,2019-11-15 04:10:11,0.02109375,0.0,-1.0
39803,2019-11-15 04:10:12,0.01953125,0.0,-1.0
39807,2019-11-15 04:10:13,0.01953125,0.0,-0.99765625
39811,2019-11-15 04:10:14,0.01953125,0.0,-0.99765625
39815,2019-11-15 04:10:16,0.01953125,0.0,-0.9953125
39819,2019-11-15 04:10:18,0.01953125,0.0,-0.9953125
39823,2019-11-15 04:10:19,0.01953125,0.0,-0.9953125
39826,2019-11-15 04:10:20,0.01953125,0.0,-0.99765625
39830,2019-11-15 04:10:21,0.01953125,0.0,-0.9953125
39834,2019-11-15 04:10:23,0.01953125,0.0,-0.99765625
39838,2019-11-15 04:10:24,0.01953125,0.0,-0.99765625
39841,2019-11-15 04:10:26,0.01953125,0.0,-0.99765625
39845,2019-11-15 04:10:27,0.01953125,-0.0015625,-0.99765625
39849,2019-11-15 04:10:28,0.01953125,-0.0015625,-1.0
39853,2019-11-15 04:10:29,0.01953125,-0.003125,-0.99765625
39857,2019-11-15 04:10:31,0.01953125,-0.003125,-0.99765625
39861,2019-11-15 04:10:32,0.01953125,-0.0046875,-0.99765625
39868,2019-11-15 04:10:35,0.01953125,-0.003125,-0.99765625
39872,2019-11-15 04:10:36,0.01953125,-0.003125,-0.99765625
39876,2019-11-15 04:10:38,0.01953125,-0.0015625,-1.0
39880,2019-11-15 04:10:39,0.01953125,-0.0015625,-1.0
39883,2019-11-15 04:10:40,0.01953125,0.0,-1.0
39885,2019-11-15 04:10:41,0.01953125,0.0,-1.0
39889,2019-11-15 04:10:42,0.01953125,0.0,-1.0
39891,2019-11-15 04:10:44,0.01953125,0.0,-1.0
39895,2019-11-15 04:10:46,0.01953125,0.0,-1.0
39899,2019-11-15 04:10:47,0.01953125,0.0,-1.0
39903,2019-11-15 04:10:48,0.01953125,0.0,-1.0
39906,2019-11-15 04:10:50,0.01953125,0.0,-1.0
39910,2019-11-15 04:10:52,0.01953125,0.0,-1.0
39914,2019-11-15 04:10:53,0.01953125,0.0,-1.0
39918,2019-11-15 04:10:54,0.01953125,-0.0015625,-1.0
39921,2019-11-15 04:10:55,0.01953125,-0.0015625,-1.0
39925,2019-11-15 04:10:57,0.01953125,-0.0015625,-1.0
39928,2019-11-15 04:10:59,0.01953125,-0.0015625,-1.0
39932,2019-11-15 04:11:01,0.01953125,-0.0015625,-1.0
39936,2019-11-15 04:11:02,0.01953125,0.0,-1.0
39939,2019-11-15 04:11:03,0.01953125,0.0,-1.0
39943,2019-11-15 04:11:04,0.01953125,0.0,-0.99765625
39947,2019-11-15 04:11:06,0.01953125,-0.0015625,-0.99765625
39950,2019-11-15 04:11:07,0.01953125,-0.003125,-0.99765625
39953,2019-11-15 04:11:08,0.01953125,-0.0046875,-0.99765625
39957,2019-11-15 04:11:10,0.01953125,-0.0046875,-0.99765625
39961,2019-11-15 04:11:11,0.01953125,-0.0046875,-1.0
39963,2019-11-15 04:11:13,0.01953125,-0.003125,-1.0
39967,2019-11-15 04:11:14,0.01953125,-0.0015625,-1.0
39971,2019-11-15 04:11:16,0.01953125,0.0,-1.0
39975,2019-11-15 04:11:17,0.01953125,0.0,-1.0
39978,2019-11-15 04:11:19,0.01953125,0.0,-1.0
39982,2019-11-15 04:11:21,0.01953125,0.0,-1.0
39985,2019-11-15 04:11:22,0.01953125,0.0,-1.0
39989,2019-11-15 04:11:23,0.02109375,0.0,-0.99765625
39998,2019-11-15 04:11:27,0.02109375,-0.0015625,-0.99765625
40002,2019-11-15 04:11:29,0.02109375,-0.0015625,-0.9953125
40009,2019-11-15 04:11:31,0.02109375,-0.0015625,-0.9953125
40013,2019-11-15 04:11:32,0.02109375,-0.0015625,-0.9953125
40017,2019-11-15 04:11:34,0.01953125,-0.0015625,-0.99765625
40021,2019-11-15 04:11:35,0.01953125,0.0,-0.99765625
40025,2019-11-15 04:11:36,0.01953125,0.0,-1.0
40029,2019-11-15 04:11:37,0.01953125,0.0,-1.0
40033,2019-11-15 04:11:39,0.01953125,0.0,-1.0
40037,2019-11-15 04:11:40,0.01953125,0.0,-1.0
40040,2019-11-15 04:11:41,0.01953125,0.0,-1.0
40047,2019-11-15 04:11:44,0.01953125,0.0,-1.0
40051,2019-11-15 04:11:46,0.01953125,-0.0015625,-1.0
40055,2019-11-15 04:11:47,0.01953125,-0.0015625,-1.0
40059,2019-11-15 04:11:49,0.0171875,-0.0015625,-0.99765625
40063,2019-11-15 04:11:50,0.0171875,-0.0015625,-0.99765625
40065,2019-11-15 04:11:51,0.0171875,-0.0015625,-0.99765625
40069,2019-11-15 04:11:53,0.0171875,0.0,-0.99765625
40073,2019-11-15 04:11:54,0.0171875,0.0,-0.99765625
40076,2019-11-15 04:11:56,0.01953125,0.0,-1.0
40080,2019-11-15 04:11:57,0.01953125,0.0,-1.0
40084,2019-11-15 04:11:58,0.0171875,0.0,-1.0
40087,2019-11-15 04:11:59,0.0171875,0.0,-1.0
40090,2019-11-15 04:12:00,0.0171875,0.0,-1.0
40093,2019-11-15 04:12:02,0.0171875,0.0,-1.0
40097,2019-11-15 04:12:03,0.0171875,0.0,-1.0
40101,2019-11-15 04:12:04,0.01953125,0.0,-1.00390625
40104,2019-11-15 04:12:06,0.01953125,0.0,-1.00390625
40108,2019-11-15 04:12:07,0.01953125,0.0,-1.00390625
40111,2019-11-15 04:12:09,0.01953125,0.0,-1.0015625
40115,2019-11-15 04:12:10,0.01953125,0.0,-1.0015625
40119,2019-11-15 04:12:11,0.01953125,0.0,-0.99765625
40123,2019-11-15 04:12:13,0.01953125,0.0,-0.99765625
40127,2019-11-15 04:12:15,0.01953125,0.0,-0.99765625
40131,2019-11-15 04:12:16,0.01953125,0.0,-1.0
40135,2019-11-15 04:12:17,0.01953125,0.0,-1.0
40139,2019-11-15 04:12:19,0.01953125,0.0,-1.0
40143,2019-11-15 04:12:20,0.01953125,0.0,-1.0
40149,2019-11-15 04:12:23,0.01953125,0.0,-1.0
40153,2019-11-15 04:12:25,0.01953125,0.0,-1.0
40156,2019-11-15 04:12:26,0.01953125,-0.0015625,-1.0
40160,2019-11-15 04:12:27,0.01953125,-0.003125,-1.0
40163,2019-11-15 04:12:29,0.01953125,-0.003125,-1.0
40167,2019-11-15 04:12:30,0.01953125,-0.0046875,-1.0
40172,2019-11-15 04:12:32,0.01953125,-0.00625,-1.0
40176,2019-11-15 04:12:33,0.01953125,-0.0046875,-1.0
40180,2019-11-15 04:12:35,0.01953125,-0.003125,-1.0
40184,2019-11-15 04:12:37,0.01953125,-0.003125,-1.0
40188,2019-11-15 04:12:37,0.01953125,-0.0015625,-1.0
40192,2019-11-15 04:12:39,0.01953125,0.0,-1.0
40196,2019-11-15 04:12:42,0.01953125,0.0,-1.0
40199,2019-11-15 04:12:43,0.01953125,0.0,-1.0
40203,2019-11-15 04:12:44,0.01953125,0.0,-1.0
40207,2019-11-15 04:12:46,0.01953125,0.0,-1.0
40211,2019-11-15 04:12:47,0.01953125,0.0,-1.0
40214,2019-11-15 04:12:49,0.01953125,0.0,-1.0
40216,2019-11-15 04:12:50,0.01953125,0.0,-1.0
40220,2019-11-15 04:12:51,0.01953125,0.0,-1.0
40224,2019-11-15 04:12:53,0.01953125,-0.0015625,-1.0
40228,2019-11-15 04:12:54,0.01953125,-0.003125,-1.0
40231,2019-11-15 04:12:55,0.01953125,-0.003125,-1.0
40235,2019-11-15 04:12:57,0.01953125,-0.003125,-1.0
40239,2019-11-15 04:12:58,0.01953125,-0.003125,-1.0
40243,2019-11-15 04:13:00,0.01953125,-0.0015625,-1.0
40246,2019-11-15 04:13:01,0.01953125,0.0,-1.0
